"date","EmpSearch","UnempSearch","OlfSearch","urate","conturate","searchrate","EmpSearch_sa","UnempSearch_sa","OlfSearch_sa","urate_sa","conturate_sa","searchrate_sa"
1981-06-01,0.130329756808636,0.958825412921794,0.0908389580430208,0.0774531114187192,0.118044866264179,0.232989864360097,0.133558469278414,0.964710165747579,0.0940590063540382,0.075658027413353,0.119215607681514,0.236778027654752
1981-07-01,0.129948422236248,0.962297640661773,0.0901675140952808,0.0737004982511061,0.113780879838669,0.22894365625923,0.133655804305837,0.963896905164928,0.0941426332768373,0.0743284541683685,0.117735745423877,0.235575153029577
1981-08-01,0.130329756808636,0.966274264628347,0.090915841982565,0.0728407654463024,0.114708893182365,0.230088667838755,0.134433363894049,0.965714233722056,0.0935557546079627,0.0761531256838552,0.119600798175301,0.23790663459094
1981-09-01,0.133423166199863,0.966080860803923,0.0947132721345257,0.0728914412054923,0.118313611675652,0.235951001201208,0.134065570967539,0.965393628133947,0.0937609404308889,0.0772297206343694,0.120978327913748,0.23881278913012
1981-10-01,0.13522618195932,0.965849158027824,0.0937047683641833,0.0763992567263579,0.120239910794276,0.239206508697757,0.134360679317686,0.965624365659147,0.0933499514792566,0.0802709691549245,0.123795940812955,0.241432268110374
1981-11-01,0.136127689839049,0.966292279100124,0.094355672571619,0.0801514496940657,0.124005072576177,0.243252238357107,0.13459640872529,0.966538992051436,0.0937126654035787,0.0823083845415777,0.126167268715168,0.243667802916893
1981-12-01,0.136076149268192,0.96929335685458,0.0946394068743661,0.083872392190388,0.128898961229778,0.247435036209152,0.134674167095617,0.967488952316336,0.0933788370011095,0.0857772666650777,0.130102988729318,0.247138964908993
1982-01-01,0.137648005987601,0.973047941176471,0.0950328932634576,0.0943570767807586,0.139954356566462,0.258337924443411,0.136444336145509,0.969958094240583,0.0933816027682914,0.0859282812737366,0.130295574403208,0.249311316823696
1982-02-01,0.137367378044711,0.971428571428571,0.0948635805850804,0.0966850828729282,0.141483811144367,0.259415929016403,0.13528235683732,0.969256929995861,0.0930811246047449,0.0884682703610874,0.132544484029594,0.250250624657392
1982-03-01,0.137594240182949,0.971153846153846,0.0950545138822662,0.0954128440366973,0.139994372539794,0.258326193403241,0.135447928401964,0.969740448679442,0.0935533410607446,0.0910856288182218,0.135041502213114,0.252357405349608
1982-04-01,0.137818813096784,0.969116930693069,0.0960280620793838,0.0924908424908425,0.137506658033638,0.256374466727321,0.135896044382785,0.969829645371529,0.0943921029991499,0.0941501408733222,0.13728241239158,0.254402335630476
1982-05-01,0.136578443778913,0.9689587,0.0944142872882561,0.0909090909090909,0.134311175511934,0.252545607957311,0.13580294982805,0.970407466628417,0.0943034112028609,0.0939733132004907,0.136307447735205,0.253473247410956
1982-06-01,0.132521658320134,0.972222222222222,0.0915865342134386,0.0966010733452594,0.136919353191304,0.251296231770406,0.135775976495424,0.978233714563834,0.0948364499714757,0.0949555141384663,0.138566833745027,0.255585129939051
1982-07-01,0.132115095943001,0.972477064220184,0.0910556711906886,0.0965456155890168,0.135723685308548,0.249907633545272,0.135847310988169,0.974120413084351,0.0950533095443523,0.0981278124575343,0.140660715888522,0.25728372810665
1982-08-01,0.131222426375819,0.971698113207547,0.091693670565342,0.0941385435168739,0.134407047717035,0.247992255169414,0.135402931372987,0.971152989672136,0.0943546085007034,0.0987352564740582,0.140323648348789,0.256596282801434
1982-09-01,0.136578443778913,0.962962962962963,0.0961340507516015,0.0974729241877256,0.140600441726109,0.257975895979442,0.13719604399315,0.962282528060543,0.0951921290825565,0.102545138619505,0.143722441627759,0.261035132532219
1982-10-01,0.137488966737439,0.963963963963964,0.0958793446871877,0.0999099909990999,0.142553436521543,0.260442878566764,0.136669221462434,0.963745000592392,0.095516877828974,0.104645973588056,0.146754540618033,0.262888420307926
1982-11-01,0.139094964518558,0.974137931034483,0.0961122844331707,0.104410441044104,0.147746864084185,0.266290983785226,0.137551055555979,0.974378210423886,0.0954782436568365,0.106753223487259,0.150341036985799,0.266760953444552
1982-12-01,0.139018166569706,0.966101694915254,0.0960764513991635,0.106594399277326,0.149648006556148,0.267862381623607,0.137621498947234,0.964280441652859,0.0948261269927866,0.108190172761285,0.151036245094116,0.267550925916383
1983-01-01,0.138496811779919,0.976190476190476,0.0963675439907384,0.114649681528662,0.159102494646734,0.275564118171848,0.137354810348296,0.973069585488617,0.0947075680413326,0.104664934802721,0.148063487151964,0.265969611197858
1983-02-01,0.14051280224168,0.976,0.0967638783630301,0.113947128532361,0.158906592445183,0.277090984087714,0.138316295754092,0.973814916691192,0.0949682569155447,0.104641971887523,0.148772458972258,0.267214592622619
1983-03-01,0.140151851923995,0.974789915966387,0.0967600789893948,0.108181818181818,0.15324416991641,0.271918567630065,0.137947343756916,0.973375525366893,0.0952190657167736,0.103378914323576,0.147649650130059,0.265509045425297
1983-04-01,0.139938816679439,0.973214285714286,0.0979406275501909,0.10172570390554,0.147627062045743,0.266907122352639,0.137981448285285,0.973890811131254,0.096269943351152,0.102641283389485,0.14716983927615,0.2646786330471
1983-05-01,0.138538027723689,0.972477064220184,0.0964744414489591,0.0983754512635379,0.143133113952557,0.261841762367309,0.137772273971283,0.973912244000871,0.0963421769713647,0.100975738501146,0.145254992761764,0.262801010572724
1983-06-01,0.133900435077366,0.96551724137931,0.0916258165370788,0.102112676056338,0.140872028317069,0.255909637512548,0.137122997667432,0.971529780691204,0.0949142715246483,0.0995907488293826,0.142814003874253,0.260409801061155
1983-07-01,0.133076432399967,0.97196261682243,0.0912110108730432,0.0932868352223191,0.132346663636664,0.247810874199825,0.136745181477365,0.973658187327126,0.0952415870169045,0.093802139512101,0.137220152700597,0.255086504153823
1983-08-01,0.13220092955523,0.971153846153846,0.0928841135756953,0.0909090909090909,0.131302672768878,0.246145266930977,0.136386369210429,0.970611708960279,0.0955610333749927,0.0939875951006958,0.137093976818495,0.254652104511465
1983-09-01,0.136136442342736,0.971325681148658,0.0969720865087582,0.087083123155642,0.131352210935743,0.249606830587834,0.136711863664471,0.970638382476711,0.0960498078665295,0.0911098909801898,0.13412745876325,0.252409339207528
1983-10-01,0.137904448087446,0.969883374060922,0.097078015387693,0.0831981072794044,0.128029256122712,0.24827790030551,0.13712309402103,0.969661368410372,0.0967221974939038,0.0876744530138366,0.131787427912666,0.250595747721149
1983-11-01,0.139672453832157,0.969316496418022,0.0966775542557506,0.0821067539253415,0.126919834398652,0.248865083520379,0.138183107332193,0.969555094793851,0.0960610750078122,0.0855962930610528,0.12926799700982,0.249429900857989
1983-12-01,0.139672453832157,0.971048565167594,0.0973241666621757,0.0810308293100774,0.126752979276173,0.248721533462291,0.138340714896666,0.96919379440872,0.0960761883718637,0.0841329837694772,0.12809606319185,0.248617043189081
1984-01-01,0.138363782913278,0.972304777962503,0.0982909688167021,0.0877755021950134,0.134515356017397,0.254267085412181,0.137320610537082,0.969181663207565,0.096611333093428,0.0809646287903052,0.125170305964755,0.245545028072224
1984-02-01,0.141041791614826,0.96843432523578,0.093588968454446,0.085243921726116,0.129654164614097,0.252409300561427,0.138845144930839,0.966260354222105,0.0917675690281633,0.079374466578008,0.121351796898139,0.243459799287379
1984-03-01,0.141440459576868,0.967000119325476,0.0939971804725863,0.0816675786242562,0.125971803495633,0.249594753292352,0.139254134338737,0.965596156052287,0.0924140885175138,0.078773624830604,0.121304675025507,0.243715353128447
1984-04-01,0.14008045515786,0.965253935126308,0.0943589305593805,0.0764607881678998,0.120900590006527,0.244045235487419,0.138145447280809,0.96589024949891,0.0926727361179433,0.077772975237663,0.120460590399377,0.241969963494743
1984-05-01,0.140480685029739,0.964637863445931,0.0919236932444374,0.0728954576786666,0.115484998129979,0.239742271511761,0.139766172437568,0.966051861470424,0.091780447740988,0.0755202098937177,0.117206986477967,0.24065870758621
1984-06-01,0.135302009724905,0.960299151616435,0.0878750023129786,0.0747576933076325,0.112906232510947,0.232931802066653,0.138454402452757,0.96631392082911,0.0911867619858629,0.0733405070880006,0.114632800768908,0.237114348677885
1984-07-01,0.134892290152013,0.967009486954654,0.0873187647960359,0.0751503298180911,0.112693022521183,0.232383892781161,0.138449804514688,0.968789610264964,0.091368994906996,0.0748022006317687,0.116811178081632,0.239040681810837
1984-08-01,0.135302009724905,0.968154111385739,0.0889131585064734,0.0727452657233025,0.112538085733098,0.232613466287721,0.139470369584009,0.967608188509541,0.0915919850033462,0.0747206485646822,0.117484056515579,0.240530009788319
1984-09-01,0.138296411625189,0.965976972634897,0.0941112102802122,0.0707393693767349,0.1144885150744,0.236951575892503,0.138785189112672,0.965283639515811,0.0932170899036719,0.073575669902525,0.116757029923144,0.239386103902477
1984-10-01,0.140014379471465,0.968751655584774,0.0919784980512448,0.0712780352357639,0.1138648941292,0.237936551105581,0.139221157822043,0.968531021566322,0.0916378823784024,0.074562883479002,0.11720644480591,0.240103542127791
1984-11-01,0.139556789904933,0.96778973996505,0.0921994355324952,0.0692729771994234,0.111946796714366,0.235880651029702,0.138131601350544,0.968037470206793,0.0915985286757795,0.0724168629522975,0.114114884396096,0.236509608589832
1984-12-01,0.140873363394602,0.96927325035058,0.092974194962989,0.0698055230999099,0.113541276946641,0.238419698773652,0.139642780011896,0.967401828566948,0.091723410203526,0.0729600094020208,0.114941847614496,0.238551308505396
1985-01-01,0.14008045515786,0.969616515511585,0.0927345050233263,0.08047081909953,0.124146280476088,0.246836268158702,0.139089316291384,0.96648979048077,0.0910318321701277,0.0738903160367178,0.115501484338163,0.238483642910496
1985-02-01,0.140480685029739,0.968042386247199,0.0937886054249232,0.077677613664222,0.121732448659036,0.245112075910806,0.138343859504956,0.965840238930815,0.0919452647707089,0.0717299980440851,0.113819315875395,0.236427210132345
1985-03-01,0.140014379471465,0.965722467700628,0.0942097423916314,0.075083709723364,0.118606208367076,0.242014013172561,0.137929189504268,0.964283107439169,0.0926021431193522,0.0720789915250156,0.114123191314362,0.236328511553927
1985-04-01,0.140873363394602,0.964926388513381,0.0930202289913205,0.0718039422955923,0.115196325691719,0.239841595235429,0.138960489169226,0.965507462730308,0.0913361785828376,0.0726981208950448,0.11473918141536,0.237782338194249
1985-05-01,0.138705833868928,0.965152251322343,0.0910699333156833,0.0698817972755743,0.111939560327273,0.235118724138085,0.138116806696648,0.966549247780732,0.0909151930955113,0.0718318221418735,0.113554506310109,0.236032376556241
1985-06-01,0.135735366965463,0.96164589075002,0.088359831502566,0.0751304029736476,0.113687527883951,0.23399147653269,0.138780360637613,0.967698889965002,0.0916770745246031,0.0727828211366462,0.115515340549587,0.238185385087439
1985-07-01,0.136160772697021,0.964143813122461,0.0879551574170361,0.073696628269324,0.111590497526867,0.232557021854984,0.139579109985554,0.966040383268835,0.0920144713668547,0.0725922617938474,0.115629789412435,0.239031399905005
1985-08-01,0.135325430533235,0.968136738496201,0.0890594088591558,0.0686575964682539,0.108561648506693,0.229195927216362,0.139401686697755,0.967599219678447,0.0917373948589273,0.0710404704999913,0.113363004761366,0.236934544791282
1985-09-01,0.139107674219264,0.968663554329676,0.0913631520107311,0.0687040478744067,0.110717562506485,0.234423574110246,0.139497861553417,0.967954776605269,0.0905159564268273,0.0714402496432641,0.1128006981269,0.236643978416838
1985-10-01,0.139502141352162,0.965967646874825,0.0908371463557084,0.0675510981570481,0.108653533286593,0.232998274079797,0.138710400119323,0.965767043702851,0.0905124679317595,0.0711286960167397,0.1119015543048,0.235127090363187
1985-11-01,0.140793827846164,0.966206381737204,0.0913079473714404,0.0671033348645795,0.10913826149822,0.234566095743574,0.139400642794353,0.966482934598352,0.0907161983877143,0.0705028919835822,0.111301049873839,0.235235487645535
1985-12-01,0.139950751032714,0.968333483286804,0.0919857717816262,0.0662118968737215,0.109191145682861,0.233860513871136,0.138881533842665,0.966455441548932,0.0907237275842504,0.0703370736393398,0.110731402514801,0.234251376461964
1986-01-01,0.139556789904933,0.971138278843334,0.0937977629933597,0.0734667121008573,0.117538979964666,0.24069240713703,0.138613025119158,0.968003866158063,0.0920659638606797,0.0682834023413619,0.109327953967987,0.232641821627026
1986-02-01,0.141258701976945,0.969720430193018,0.0936867307614117,0.078030040056062,0.121416571336236,0.245524126047733,0.139142395808257,0.967470637945731,0.0918273455164553,0.0717115092604712,0.113388088516592,0.236802405806131
1986-03-01,0.140793827846164,0.968778561039699,0.0933275062342375,0.0741647763983204,0.117047938313374,0.241362138882896,0.138730371220484,0.967262768363368,0.0917136801889622,0.0709656471901671,0.112549784806142,0.235684386277532
1986-04-01,0.141636904659614,0.967155576340469,0.093797418939976,0.0702631653684255,0.113800530199484,0.23931908001302,0.139746231434393,0.967665397559093,0.0921197063197188,0.0713371383469167,0.113382741298474,0.237303105037192
1986-05-01,0.138666799188377,0.96627376069614,0.0916934886389842,0.0694344792829393,0.111186969422401,0.234435827449518,0.138156102563317,0.967649918715538,0.0915178249903816,0.0710250985360438,0.112727613066975,0.23533117461493
1986-06-01,0.1361682983021,0.961984019208709,0.0870467698510147,0.0731929115389186,0.109981537309967,0.23117383683192,0.139094503196268,0.968079291112995,0.0903656774244559,0.070845268872373,0.111863385746792,0.235331389543815
1986-07-01,0.135765476851658,0.966658702453056,0.0876046585477677,0.0705111873107515,0.107538587442218,0.22870403668983,0.13903333816117,0.968690728084222,0.0916859869578356,0.0699047580766806,0.111479137194493,0.234986087612566
1986-08-01,0.134139542997147,0.968096117385295,0.0890858116661075,0.0660931544728284,0.104962260480733,0.225022213825047,0.138114823046867,0.967580587850698,0.0917683903976143,0.0686950047322998,0.109634052952157,0.232577680974978
1986-09-01,0.139061688211257,0.966633244137374,0.09196813941438,0.0680060876486727,0.109426459218801,0.233271119276112,0.139394266834626,0.96590954266229,0.0911563896927943,0.0703055220195199,0.111392621710293,0.235340549877815
1986-10-01,0.139449462116608,0.967988706589996,0.0921033722045508,0.0658176885148344,0.107058002430231,0.231578283692665,0.138655586393443,0.967805859656323,0.0917758125593925,0.0690305286922215,0.110305124484658,0.23368397247483
1986-11-01,0.139449462116608,0.965555203235571,0.0912799713641292,0.0660709377177853,0.106972980930139,0.231505118395029,0.138107748419969,0.965853459908172,0.090678888844744,0.0686215635194448,0.109050328241508,0.23212184784941
1986-12-01,0.138629171162981,0.967778702923347,0.0918327873283923,0.0631702447205255,0.105313036028026,0.229342748293784,0.137716077545712,0.965883722341825,0.0905482621228969,0.0668598786652554,0.106873827396786,0.229878578573747
1987-01-01,0.139502141352162,0.970758937049928,0.0926165172583183,0.0734072925464339,0.11618346776561,0.23947776657475,0.138589291946843,0.967634622146481,0.0908640655990269,0.0671793014944012,0.107932897730838,0.231443357724388
1987-02-01,0.141172825679733,0.968971049124791,0.0928421812927631,0.0723645756320267,0.115190807166135,0.240101821105896,0.13909763446402,0.966678411899713,0.0909778532042679,0.0659624994144045,0.107474441347174,0.231586390159746
1987-03-01,0.141544932643601,0.96929852315091,0.0934772373384095,0.0687659932033124,0.111737730738116,0.237466753810642,0.139493817715507,0.967704868114775,0.0918765805530942,0.0655596499306551,0.107406928057259,0.231895171736094
1987-04-01,0.140269753070235,0.967143374882418,0.0933443291590302,0.0622401359701113,0.105419445404266,0.230902038898844,0.138467940343222,0.967585529512405,0.091687778794825,0.0638701969564294,0.105125280769467,0.229084684906527
1987-05-01,0.139830311487935,0.963682392883021,0.0909108057628612,0.061889951013736,0.102713186777692,0.228181081364584,0.139355642049086,0.965030138694062,0.0907093777799939,0.0634907632920684,0.104107913588696,0.229045442297126
1987-06-01,0.136578443778913,0.960399318383241,0.088910535416881,0.0630167662875734,0.101169250566499,0.223930155544761,0.139406250042933,0.966540771004811,0.0922218676630502,0.0618474442624739,0.103047907025148,0.228019100553977
1987-07-01,0.135390805137358,0.96277513106236,0.0876168890678031,0.0605183370318412,0.0976269442796024,0.219799958827845,0.138525049660098,0.964935024383582,0.0917279452866719,0.0606352489495409,0.101277064650474,0.225790165370256
1987-08-01,0.134599046042987,0.966725932769679,0.0887334442037865,0.0579508343393599,0.0964679708634096,0.218082520054479,0.13848787384151,0.966241039197722,0.0914293207866828,0.0601467249975763,0.10074075299291,0.225294942905934
1987-09-01,0.139398647632755,0.967235836704312,0.0931863572268147,0.0575271499113079,0.100103982357393,0.225548270226875,0.139732956416783,0.966489113166147,0.092411608561202,0.0598545305288166,0.101874030833409,0.227510212188721
1987-10-01,0.139773261177251,0.963776214495451,0.0920320473620637,0.0568524854245238,0.0979224486464125,0.224008769833892,0.138961262135417,0.963601009227588,0.091705996783197,0.0598788566027969,0.100957205817841,0.226049190345198
1987-11-01,0.139773261177251,0.964893079519671,0.0923190074697256,0.0564813753892801,0.0979755009792147,0.224054406869126,0.138429157403252,0.965193754849689,0.0916945579853047,0.0586316293613335,0.0998234603527081,0.224577575652374
1987-12-01,0.138974556827666,0.96905746390142,0.0937026038915486,0.0542390660142874,0.0971508301183856,0.222623893384909,0.138131805359094,0.967132401038996,0.0923788873151384,0.0574030657889878,0.0985738074426598,0.223168313339717
1988-01-01,0.139830311487935,0.969293190223427,0.0941253450179874,0.0637014951291035,0.106996353114855,0.231865331218667,0.138931259167018,0.966194920198345,0.0923455652114135,0.0577884047097648,0.0992484540364083,0.224021085458406
1988-02-01,0.140643278415191,0.969658662277596,0.0940314636773812,0.0629222523577315,0.10628600472986,0.231980870990191,0.13863664483686,0.967327554725888,0.0921557828974001,0.0574272582698701,0.0991311037955695,0.223824512732523
1988-03-01,0.140204420162424,0.968197980124896,0.0945551584588642,0.0592650998940583,0.10291048274149,0.228686398342509,0.138217541673511,0.966544332986445,0.0929793246653216,0.0568583723466679,0.0989606590706228,0.223414243451537
1988-04-01,0.140571965526835,0.964029582589648,0.0939662757139863,0.0534600138168268,0.0967542292373286,0.223725262587238,0.138847569551882,0.96440829321397,0.0923367740478685,0.0551046286803917,0.0965676907969695,0.222095729932106
1988-05-01,0.139773261177251,0.966052963353348,0.0927861040182107,0.0545653071661337,0.0970818985420661,0.223285706158813,0.139366593888876,0.967372095551317,0.0925455382809821,0.0561131219959531,0.0983948779690273,0.224164104195559
1988-06-01,0.135793510193977,0.960478103130005,0.091812630339874,0.0554096457511752,0.0950374842740359,0.217925520878437,0.138529404430694,0.966681981071143,0.0951317381400541,0.0542063712477339,0.0969221122545834,0.221957423579284
1988-07-01,0.136189331403475,0.965271815095295,0.0888932423298096,0.0548414209300811,0.0927882841670511,0.21634084118774,0.139216498473213,0.967571383236064,0.0930372699246501,0.0544058166670465,0.0962663632378068,0.222133033273122
1988-08-01,0.135411106652598,0.966098648195263,0.0893831278378937,0.0538923306183439,0.0925080117557207,0.215392506162245,0.139196645871318,0.965641515795658,0.0920855382824414,0.0552221468607751,0.0965212899409492,0.222332458349918
1988-09-01,0.138933244533722,0.966050536778638,0.0938741382369843,0.0520584183709117,0.0942326657848265,0.220073860320001,0.139333343943653,0.965272353899999,0.0931443575692659,0.0540098326422965,0.0959057035544495,0.222030770969592
1988-10-01,0.140503111703595,0.967316077948784,0.0929016600907797,0.0505488605153965,0.0922582038116204,0.219798750799498,0.139686923561897,0.967125185343484,0.0925722783473989,0.0533815581454731,0.0951919338677027,0.221836422484026
1988-11-01,0.141288045288531,0.968867195425111,0.0940893278084291,0.0517739980163276,0.0938710672356163,0.221896252925279,0.139908232150946,0.969166566710288,0.0934324776300394,0.0535367696625526,0.095593228521434,0.222336773983459
1988-12-01,0.140503111703595,0.969451881264568,0.0953433695493458,0.0503011204506446,0.0936224907802702,0.220971351203796,0.139670573218472,0.967506261148876,0.0939825389118684,0.053022958217075,0.0949331568569186,0.221460643120446
1989-01-01,0.14,0.961491238295691,0.0947697829457364,0.0509039104500274,0.0947950534532573,0.221523745969801,0.139104649069408,0.95843796932717,0.0929586708512479,0.0462161643380822,0.0878014250499815,0.213952970538155
1989-02-01,0.141739130434783,0.964264558539165,0.0911104388714734,0.0566783648666206,0.0978663314975985,0.225733973207069,0.139775303280663,0.961929744902481,0.0892164322129597,0.0521803726813823,0.0912465558134151,0.217850084403925
1989-03-01,0.141379310344828,0.965441185389018,0.091013034591195,0.0525262614808292,0.0937289079563813,0.221856889934962,0.139394646236895,0.963753268770297,0.0894683765279318,0.0512136462926466,0.0901805773767018,0.216825678203856
1989-04-01,0.141379310344828,0.960880129732496,0.0912154186413902,0.0510177519646244,0.0920915989098932,0.220451062512288,0.139714189194377,0.961181922208131,0.0896096943798063,0.0525474725181431,0.091959175138993,0.218937600778265
1989-05-01,0.139316239316239,0.961045528421631,0.0900903020667727,0.0498325394819552,0.0899462653716535,0.216731529255774,0.138993801972768,0.962336201016898,0.0898109966484917,0.0516905448278982,0.0911930484507737,0.217665318908846
1989-06-01,0.136974789915966,0.952172562887844,0.0836000495867769,0.0548369015437738,0.0890425606894199,0.213820764561373,0.139647803143218,0.958375533991523,0.086959618219667,0.0535878590006015,0.0909169657229321,0.217811192220846
1989-07-01,0.136666666666667,0.957944096734031,0.0839878369384359,0.0535123678840309,0.0877776804740637,0.212448064142608,0.139578268348662,0.960358613415631,0.0881688748234743,0.052795384347737,0.0910552026559575,0.218019971176831
1989-08-01,0.136134453781513,0.960831237390469,0.0852690196078431,0.0503566880230275,0.0865933176026793,0.210939437391222,0.139818210167485,0.960385010306826,0.0879543345867889,0.0517110036566912,0.0902649629056183,0.217556346173501
1989-09-01,0.138135593220339,0.964411248219245,0.0905941653418124,0.0509571201998356,0.090969907683526,0.216539318740802,0.138615866327891,0.963592472199943,0.0899111639550494,0.0528418986256612,0.0926532187886143,0.218575587416928
1989-10-01,0.138983050847458,0.963632653995303,0.0912634294871795,0.0499574405086972,0.0900267533676837,0.216497611374209,0.138184964372098,0.963420128017515,0.0909262437415738,0.0529380521874409,0.0930137178443461,0.218604045233619
1989-11-01,0.139830508474576,0.961864365621793,0.0909666934189406,0.0521020997537064,0.0916499001018884,0.218664956443574,0.138460577158257,0.96217243767408,0.0902816515246369,0.0535147285076255,0.0933571388879404,0.219108048376574
1989-12-01,0.138983050847458,0.963943359632619,0.0917796038034865,0.0506851354210929,0.0913592181118351,0.217644886103072,0.138167803130357,0.961990516348072,0.0903968533001371,0.0528599959427311,0.0926096470068281,0.218104042842098
1990-01-01,0.139316239316239,0.967367637012361,0.09385640625,0.0599237919588854,0.101530390930347,0.226701798005863,0.138411795724176,0.964306159310192,0.0920192984549279,0.0538836960731229,0.0939113295712087,0.218867987563806
1990-02-01,0.141025641025641,0.963218470897944,0.0941623364485981,0.0586557552692911,0.100466484242295,0.227323774926074,0.139149550634985,0.960884708662229,0.0922555627168859,0.0534604733704845,0.0935866557828186,0.219376137364423
1990-03-01,0.141525423728814,0.961968993401579,0.0939567868338558,0.0549011903199135,0.0963976952229525,0.224280394288857,0.139555265110513,0.960275133289918,0.0924579375684611,0.0529957074634896,0.0926985044398069,0.219168707818408
1990-04-01,0.141525423728814,0.962257066842381,0.0947965203761755,0.0533738242251089,0.0954397322348292,0.223458007418544,0.139961306033903,0.962480885035191,0.0932266921701263,0.0548037990020666,0.0953306072002846,0.222027572362073
1990-05-01,0.140336134453782,0.959889268393295,0.0939761550632911,0.0522814285817363,0.0932689467930218,0.220516077789295,0.140109276616882,0.96116724150863,0.0936650133620244,0.0544979626183251,0.094571085238472,0.221545104481788
1990-06-01,0.136363636363636,0.956223555369158,0.0896342694805195,0.0536163489731053,0.0907485749005593,0.214737405595938,0.138939693760117,0.962472899357237,0.0930000917349555,0.0533877169771753,0.0926819923251309,0.218703640312953
1990-07-01,0.136363636363636,0.959362893495836,0.0888412908496732,0.0559124977882215,0.0923545316607893,0.2161243682525,0.13916382302039,0.961898884997202,0.0930226976664933,0.0560213571316187,0.0957496522158891,0.2216574170502
1990-08-01,0.135833333333333,0.96340320765275,0.0908933868378812,0.0555164963528101,0.094053063078692,0.217110855343836,0.139419779204504,0.96294509094329,0.0935219098096119,0.057645293013639,0.097916738708371,0.223737027190795
1990-09-01,0.138655462184874,0.965183187935216,0.0938003296703297,0.0556361337771886,0.0967175627101934,0.221962606536091,0.139182501517546,0.964339989434706,0.0931614342979864,0.0585058743519274,0.0986343816023307,0.224192346263344
