0.16217,0,2
4.058,1,1
1.7434,0,3
2.4335,1,3
0.76813,0,1
4.9851,1,1
21.041,1,2
3.0201,0,1
5.5107,0,1
7.9789,0,1
3.463,0,3
4.3395,1,2
9.9285,1,1
0.14652,0,2
2.6301,0,3
1.4123,1,2
0.54322,1,3
3.5025,1,3
1.8691,0,3
0.232,0,1
0.97537,1,3
2.0886,1,1
0.49666,1,3
2.9675,1,3
2.6477,1,1
3.4872,0,3
0.4392,1,2
0.90075,1,3
0.81972,0,2
0.34792,1,2
12.765,0,1
0.9339,1,3
2.8627,0,3
2.6075,0,1
2.2711,1,1
0.32872,1,2
0.31744,1,1
8.816,1,3
0.45733,0,2
2.5949,0,1
23.241,1,1
0.34149,0,1
1.2044,1,2
0.66827,1,2
1.6701,1,2
7.526,0,1
13.421,0,2
0.91238,1,1
0.86434,0,2
0.24511,0,1
0.97768,1,1
4.3465,0,2
1.018,0,2
0.37176,1,2
2.3235,0,3
0.2353,1,3
4.0786,1,2
1.2499,1,3
1.7983,1,3
1.8424,1,3
0.33358,1,1
4.4238,1,1
4.8121,0,2
0.93005,1,1
3.1712,0,3
2.3927,1,1
0.1371,1,2
1.0949,1,1
3.2056,0,2
9.0305,1,3
1.1853,1,3
4.3599,0,2
1.2531,0,2
0.77076,1,1
7.0513,0,1
0.030639,1,3
2.9407,1,3
1.1375,0,3
2.3019,1,3
4.9864,0,2
1.5072,0,1
3.891,1,1
0.63906,1,2
10.472,1,1
0.90025,0,2
2.8886,0,2
6.2313,1,1
8.8215,1,3
0.024758,0,3
0.26673,0,3
3.241,0,1
3.3304,1,2
0.80462,0,2
13.864,1,2
7.3929,1,2
12.505,0,1
0.011176,1,3
0.24659,0,2
0.80588,1,1
1.0866,1,2
0.43743,0,2
1.8421,1,2
4.1301,0,1
0.28218,1,2
0.12951,0,2
0.75487,1,2
0.40382,1,2
2.5632,0,1
0.12892,0,2
0.72841,0,2
1.6212,1,2
0.66115,1,1
1.1394,1,1
0.20051,1,2
2.8123,0,2
7.8194,1,1
8.4228,0,2
9.8909,0,2
16.428,0,2
1.0218,1,2
1.7919,1,1
66.65,0,3
0.011144,0,1
4.9459,0,2
15.583,1,3
8.2072,0,3
2.8918,1,2
6.2071,1,3
5.5446,0,2
4.4373,1,2
4.5466,0,1
3.1138,0,1
1.6029,1,1
0.67823,1,1
6.8006,0,2
2.5953,0,1
0.98842,0,1
13.949,0,2
2.8661,0,3
0.0096443,1,3
4.7518,1,1
1.6899,0,1
3.7776,1,2
4.8635,0,1
6.2237,1,2
2.8213,1,2
0.89984,0,3
9.2838,1,1
0.64781,0,3
0.03869,1,1
1.488,1,3
1.0382,1,3
0.7235,1,1
2.3576,1,1
2.9764,0,3
1.081,0,2
6.4116,1,2
0.68764,0,2
9.1517,0,3
3.5883,1,1
4.0359,0,2
1.0447,1,2
2.0248,1,1
2.7807,0,3
3.0239,0,2
9.7932,0,2
2.1797,1,3
4.9244,0,3
2.3776,0,2
3.3124,0,1
1.1111,1,1
1.2322,0,1
3.4657,0,1
0.21786,1,1
3.8304,0,3
2.4891,0,1
2.1326,0,1
0.42378,1,1
0.28436,0,2
3.3758,0,3
4.052,1,2
2.1733,0,3
1.1267,1,2
1.2433,0,1
7.9115,1,2
0.78332,1,2
6.4156,0,1
0.79347,1,2
0.28938,0,3
0.32271,0,1
1.7773,0,3
6.8641,0,3
6.0418,1,1
0.9596,1,1
2.1531,0,1
2.4525,0,2
0.82934,1,1
1.9098,1,3
2.148,1,2
0.42274,0,2
24.272,1,1
26.661,0,1
7.6623,0,1
1.1088,0,3
3.2888,0,3
0.13777,0,1
10.297,0,3
2.4423,0,3
0.28075,0,3
4.291,0,1
4.3436,0,2
0.75577,0,2
0.91592,1,3
1.8889,0,3
8.2014,0,1
1.3126,1,1
1.7023,1,3
0.88359,1,3
0.12375,1,2
0.68155,1,3
0.24987,0,1
2.0306,1,2
5.7833,0,1
10.126,0,1
1.2051,1,1
8.3858,1,1
14.126,0,2
0.028054,0,3
0.089304,0,2
3.9125,0,1
0.019786,1,1
2.0286,0,2
0.51256,1,2
0.053693,1,1
11.628,1,1
0.45728,1,3
0.6079,0,3
9.7317,1,2
1.6542,1,1
0.6738,0,2
2.1867,1,1
3.9196,1,2
3.7556,1,1
0.69021,0,1
0.073462,0,2
0.62626,1,2
5.2583,0,3
0.44209,0,2
0.93209,0,2
3.7566,0,2
2.9482,0,2
0.57498,1,2
11.576,0,1
13.538,0,2
3.0026,1,1
0.24698,1,3
7.3543,1,1
6.3828,1,1
2.4145,1,2
5.5644,0,3
0.55744,1,1
0.094123,0,1
0.34792,1,2
3.7799,0,1
0.26388,0,2
0.18223,1,2
3.218,1,2
0.42936,0,2
2.3936,0,2
0.85272,0,3
8.7428,1,2
9.8302,1,3
3.0827,0,2
0.79849,0,2
1.1683,1,1
5.6499,1,1
2.1468,1,2
4.2429,1,2
2.2934,1,3
38.13,0,2
0.70998,0,2
10.612,1,1
0.13787,1,3
5.7302,0,2
1.1412,0,2
2.2297,0,1
1.1417,1,3
0.18283,0,3
10.797,1,1
0.095122,0,2
0.29036,0,2
3.4286,0,1
8.4557,0,1
1.4803,0,3
1.1465,0,3
1.2797,0,3
6.2818,1,2
0.13783,1,3
2.3817,0,1
0.18263,0,1
10.78,1,3
5.1932,1,3
8.5201,0,3
5.0004,1,3
2.6844,0,1
2.4721,1,2
3.4296,0,2
0.091204,1,3
0.74155,0,1
0.076942,1,1
8.7037,1,1
0.2074,0,2
1.0153,0,2
0.37278,1,2
0.55819,1,2
31.858,1,2
5.244,1,2
0.24819,0,3
2.0626,1,3
2.5012,0,3
0.77533,1,3
0.90459,0,3
1.2383,0,2
0.6501,1,1
14.061,0,1
6.6819,0,1
3.4521,0,1
3.2611,1,2
4.9715,0,1
21.731,1,1
0.67007,0,3
6.1622,1,1
0.08229,0,2
1.1379,0,3
1.6555,0,3
3.1848,1,3
1.906,0,3
0.46562,0,1
3.5708,0,2
1.2412,1,3
3.8185,0,1
5.4462,0,1
2.0002,1,2
0.71898,0,1
3.5874,1,2
10.327,1,1
1.6961,0,2
4.3952,0,1
5.383,0,3
1.2809,1,2
4.4682,0,2
10.071,0,1
0.80605,1,3
15.88,0,3
0.91087,1,2
5.0204,1,2
1.1107,0,2
4.8891,0,2
1.4207,1,2
1.2735,1,2
0.98073,0,2
0.95085,0,2
2.1706,0,2
2.8118,1,3
3.1038,1,3
6.9408,0,2
6.0657,0,1
0.92813,0,3
0.28818,0,1
5.0155,0,3
0.46714,0,2
0.99538,0,3
0.081831,0,3
2.0188,0,1
0.28426,0,2
0.72189,0,1
0.55565,1,3
0.96103,1,3
1.3877,1,2
5.8677,0,2
0.45311,1,3
1.1047,0,3
2.6788,1,1
2.0811,0,1
0.16993,0,3
12.897,0,1
0.43436,1,3
19.921,0,1
9.4805,0,2
1.6175,0,3
1.5194,0,1
0.62671,0,1
1.9199,1,1
10.185,0,1
0.049817,1,1
1.2462,0,1
1.4037,0,1
3.9089,1,3
3.0002,1,1
0.22375,0,3
0.54179,0,1
10.292,1,3
0.52854,1,2
1.1503,1,2
0.78867,0,3
0.42166,0,2
0.22489,0,1
2.8786,0,1
0.44738,1,3
4.7631,1,2
1.3746,1,1
5.3634,0,2
0.9985,0,3
4.2448,0,2
3.4566,1,2
0.25496,1,3
3.1396,1,3
2.4673,1,1
6.6149,0,1
5.9279,0,2
0.74042,1,3
8.3185,1,3
1.3849,0,3
5.6656,1,1
1.3169,1,1
3.4832,1,1
0.035878,1,2
2.1269,0,2
0.77461,1,3
2.473,0,2
0.52335,0,1
0.12334,0,1
0.49967,1,1
6.2772,0,2
12.145,1,2
1.1239,0,2
0.090373,0,3
0.67281,1,2
4.7209,1,1
5.7222,0,1
4.0073,1,1
0.79022,0,1
2.3504,1,1
4.6205,1,3
0.98734,0,1
3.4014,1,1
2.137,1,2
0.057943,1,1
0.69829,0,3
2.1765,0,3
2.9492,1,3
1.3379,0,3
3.6082,1,2
3.3007,0,2
2.1641,1,1
5.2345,0,3
2.1371,1,3
2.3526,0,3
5.0573,0,2
2.2242,1,1
3.7036,0,2
5.4692,1,3
3.0307,1,2
5.8614,1,1
0.80036,0,2
0.52414,0,3
4.7409,0,2
0.38759,1,1
0.056448,0,1
2.7629,0,1
2.5407,0,3
2.1067,0,2
0.92993,1,3
1.6404,1,1
2.4843,1,2
0.54321,1,3
1.1025,1,2
0.67647,0,2
0.61122,0,1
12.576,1,2
4.0619,0,2
1.3443,0,2
0.88729,0,2
1.0097,1,2
2.7535,0,3
4.1637,0,2
0.4612,0,1
0.89612,0,1
2.0739,0,3
0.043228,0,3
3.6196,1,1
0.83428,0,2
2.8263,0,2
35.287,1,3
9.6695,0,1
0.011006,0,3
11.616,1,1
1.9393,0,1
3.4783,1,3
3.7575,1,2
4.069,1,2
1.8741,1,2
1.1624,0,3
2.4832,1,2
7.142,1,1
8.389,0,3
6.6051,0,1
0.28862,0,3
0.94695,1,2
0.20354,0,3
0.26239,0,1
7.0637,0,2
0.22668,0,2
37.933,1,1
5.529,1,3
0.66193,0,2
2.5168,0,3
1.8648,0,2
4.4145,1,2
12.649,1,2
2.0936,1,3
4.7731,1,3
2.888,1,1
1.1921,0,1
0.26642,1,1
0.56318,1,1
0.24104,0,1
2.4731,1,3
6.8881,1,1
0.097644,1,3
0.32631,0,3
1.6938,1,3
6.6049,0,2
1.088,0,2
3.2494,0,3
7.7512,0,3
4.3163,1,2
0.61339,0,1
6.4051,0,1
0.89989,1,3
1.3544,0,1
0.11804,0,2
11.272,0,2
5.5615,0,1
1.8573,0,2
3.5566,0,3
2.7632,1,2
0.3758,1,3
0.27704,0,3
3.2726,1,2
1.7747,1,1
0.9825,1,1
16.935,1,1
1.6377,1,3
4.9225,0,3
1.709,1,3
0.10064,1,3
0.89946,1,1
2.932,1,3
1.3432,1,1
1.6106,1,3
5.7763,1,2
0.55931,0,3
0.13676,1,2
1.7393,1,1
2.4125,1,3
5.1025,0,2
0.48527,0,3
0.49552,0,2
3.3909,1,2
0.088193,1,1
3.3894,0,1
0.65664,1,3
0.80253,0,2
4.2318,0,3
1.5638,1,2
13.018,1,1
73.514,1,3
14.212,0,3
2.6835,1,3
1.3449,0,1
2.9987,1,2
2.2998,1,2
1.8225,1,3
0.1007,1,1
1.4319,0,2
1.1934,1,2
0.55384,0,2
41.838,1,2
2.5868,1,1
4.7416,0,1
0.093186,1,3
1.3715,0,1
0.54604,1,1
0.89353,1,2
1.8039,1,1
3.0652,0,3
2.7576,0,2
0.36358,1,2
1.0425,0,2
14.578,0,2
8.7459,1,1
2.9472,0,2
3.0534,1,3
3.9208,1,2
7.2849,0,1
0.2212,1,1
0.30655,0,1
1.4912,1,3
1.6095,1,2
1.81,0,1
0.51635,1,3
2.6095,1,3
1.2527,1,1
6.8368,0,2
0.19753,1,2
0.50905,1,3
0.24111,1,3
1.7518,0,2
1.2342,1,1
4.359,0,2
4.5269,1,2
0.1772,0,1
2.739,1,1
2.0509,1,3
5.6958,1,3
3.0937,1,3
0.78482,0,1
0.74873,1,3
1.2471,0,1
1.4938,0,1
0.64508,1,2
1.4428,1,1
0.80014,0,3
1.8135,0,2
3.8953,1,1
2.7225,0,2
34.609,1,1
4.8606,1,1
0.86863,0,3
2.9253,1,1
0.92057,0,2
13.077,0,1
0.85379,1,2
1.0551,1,3
0.38021,1,3
1.6756,0,3
5.1302,0,3
26.451,0,2
0.74136,1,1
5.3212,1,3
0.044051,0,2
0.77846,1,2
3.7933,1,2
21.232,1,3
0.87718,0,1
1.8856,1,1
1.0481,1,3
2.722,1,1
0.50648,1,3
9.4987,1,2
1.7746,0,3
0.88068,0,2
5.3483,1,3
5.3011,0,2
4.1659,1,3
1.2567,1,3
6.4689,0,1
17.83,0,1
0.025575,1,1
6.1112,0,2
0.24543,1,1
14.688,0,1
0.35844,0,2
0.1331,1,2
0.36913,1,3
0.016413,0,2
1.5978,1,3
0.4492,0,1
4.0423,1,2
0.66227,0,1
1.5833,1,3
3.5453,1,2
3.7135,1,2
0.95796,1,3
2.3819,1,3
0.076138,0,3
9.2693,0,1
0.019017,0,2
11.678,0,3
0.4289,1,2
2.893,1,2
3.7977,0,1
1.9838,0,1
0.92835,0,2
0.93882,1,1
2.4886,1,1
0.39853,1,1
5.4269,1,1
0.67304,0,2
2.9514,1,2
0.71555,0,3
5.9308,0,2
17.714,1,1
0.89044,0,3
15.995,0,2
3.7352,1,2
0.80021,1,2
1.5651,0,3
0.12126,1,1
6.3056,0,3
4.9226,1,2
2.4262,1,1
13.997,0,2
3.1366,0,3
1.3267,0,2
5.6526,1,3
1.5152,1,3
1.7742,1,2
1.3129,0,2
0.5916,1,2
2.3764,1,1
3.1112,0,2
0.22967,1,2
0.47641,0,3
4.2939,1,1
2.0365,1,1
0.10736,0,2
0.22299,1,2
2.3903,1,3
0.78224,1,3
1.3796,1,3
6.536,1,3
4.1103,1,2
4.271,0,1
2.789,0,3
0.72134,0,1
0.57683,0,1
2.0945,1,3
3.6536,1,3
0.97482,1,2
5.0213,0,2
0.68241,0,2
0.007572,0,2
1.1309,1,2
0.057291,1,2
0.9288,0,2
9.8849,1,2
3.5706,1,1
2.1221,0,1
2.6772,0,1
3.5281,0,2
1.0663,1,3
2.5373,1,1
6.8416,1,3
7.7832,1,2
6.657,1,2
0.9424,1,1
1.1337,0,1
1.3535,0,2
4.9827,0,2
9.5034,1,2
0.93004,0,2
1.6415,0,3
1.9291,0,3
6.8416,0,1
5.4638,0,3
0.6987,0,2
7.4781,0,3
4.4431,1,1
0.7841,0,1
8.6706,0,1
0.25904,1,3
5.7182,0,1
1.1181,1,3
5.2194,0,3
1.8943,0,2
0.22396,1,1
0.1397,1,1
0.24778,0,2
0.66882,1,3
4.6261,0,3
0.16413,1,2
4.0638,0,2
10.727,1,3
10.536,0,1
1.5047,0,1
2.1942,0,3
1.5194,1,2
0.82892,0,3
0.60211,1,3
4.755,1,3
1.4957,1,1
3.0925,1,1
0.91564,1,2
5.9941,0,2
3.1049,1,2
2.6368,1,3
8.3939,0,2
0.57913,1,3
2.1035,1,3
3.4602,0,3
4.3473,0,1
3.6514,0,1
0.91476,1,1
1.1538,1,2
40.646,1,2
0.15438,1,1
0.96906,1,1
3.2763,1,2
14.336,1,2
3.4861,1,3
0.91729,1,3
2.6744,1,3
5.5611,0,2
4.0224,1,1
4.0138,0,3
9.126,0,1
0.14034,1,1
1.2972,0,2
2.533,1,3
0.084865,0,2
1.83,1,2
2.3893,0,1
1.3495,0,1
1.5227,1,2
2.8083,0,2
2.3098,0,2
0.66165,0,3
8.934,0,1
0.21202,0,3
14.686,1,3
9.7027,0,1
2.4667,1,1
0.78272,0,2
0.96727,0,3
3.4198,1,2
1.5439,0,2
3.0528,1,3
1.3838,0,1
0.32651,0,2
0.0051421,0,3
0.26918,1,2
7.2688,1,1
15.509,0,3
6.1029,0,3
1.0471,0,2
3.5865,1,1
11.946,0,3
3.8596,1,1
0.37326,1,3
0.72145,1,2
0.88869,0,2
0.33884,0,3
13.432,0,2
0.21605,0,3
1.7089,0,3
1.771,1,1
0.70018,0,3
3.0604,0,2
0.030884,0,2
2.6178,0,2
0.11851,1,3
0.56073,0,1
6.724,1,3
13.181,1,2
2.1613,0,2
4.8529,0,2
0.19618,1,1
2.1111,0,2
6.8266,1,1
1.781,1,1
5.2535,0,2
6.4169,0,2
0.51649,0,1
1.8735,1,3
0.081914,1,1
0.54486,1,2
0.6374,1,1
2.3124,1,2
4.2396,1,1
0.70347,0,3
0.99276,1,3
3.573,1,3
1.9037,0,1
1.3843,1,1
0.82625,0,3
5.7049,0,2
5.4078,1,2
1.3806,0,3
7.1555,1,2
0.83407,0,1
4.3671,0,2
1.1642,1,3
3.5606,1,1
1.5583,0,3
1.654,0,2
42.832,0,2
9.3701,0,2
0.0010978,1,1
3.876,0,3
3.6213,0,3
12.405,0,1
0.23914,0,1
2.1364,0,1
1.9484,0,3
4.6529,1,3
0.64795,1,3
0.13246,0,2
6.7893,1,3
2.0223,0,3
4.3385,1,3
2.0328,0,2
6.0886,1,1
0.47054,1,1
0.20286,1,3
1.1894,0,1
16.162,0,1
0.62279,0,2
0.57605,1,3
7.1732,1,1
0.37012,1,1
5.2492,0,1
0.38295,1,1
0.10038,1,1
3.4078,0,1
2.2767,1,1
8.4435,0,2
11.233,0,1
2.0129,1,3
1.1998,1,3
14.304,0,3
0.4309,0,1
1.906,0,1
0.85019,1,2
0.16737,0,2
0.37129,1,3
1.9508,1,3
2.1519,1,1
0.8276,1,1
2.9039,0,2
2.7173,0,3
0.89945,0,2
0.43614,1,3
3.2209,1,1
1.3504,0,1
3.5836,1,1
1.417,0,2
9.0975,1,2
4.1615,0,3
0.032423,0,2
0.25869,1,1
1.5092,1,1
0.62554,1,2
2.6186,0,2
0.5985,1,1
2.1704,1,2
4.8428,0,3
0.40759,0,1
0.16839,0,1
2.4183,0,3
6.3015,1,3
5.2825,1,3
7.1773,1,1
8.5606,0,3
2.4072,0,3
0.34235,0,2
1.4172,1,3
0.79537,0,3
1.4957,0,1
3.6767,1,2
2.1033,0,3
9.3425,0,1
5.4234,1,3
14.197,1,3
2.9413,0,2
5.4749,0,3
3.5812,0,3
0.46745,0,1
0.76475,0,3
8.3758,0,2
2.1113,0,3
0.25573,1,2
0.6104,1,1
1.7261,1,1
2.9558,1,2
2.6466,1,1
2.0272,0,2
1.5206,0,3
0.86463,1,3
3.3389,1,1
10.304,0,3
1.3804,0,2
1.5407,1,2
1.8354,1,2
0.27407,1,3
0.083137,0,1
0.59061,1,3
9.9064,0,3
18.812,0,1
17.126,0,2
1.0838,1,2
2.5343,0,1
9.3658,1,3
18.068,0,3
1.497,0,3
1.3492,0,3
0.88702,1,2
4.1454,1,1
3.1583,0,1
1.3929,1,3
0.83912,0,3
1.611,0,3
3.631,1,1
1.8555,1,3
0.19833,0,3
0.64205,1,2
0.043963,0,1
0.21278,0,3
34.322,1,2
1.0018,0,1
1.6077,0,2
6.9315,1,1
4.6491,0,3
2.6465,0,2
0.097807,0,2
17.237,0,1
1.8691,0,3
5.9515,1,2
4.6963,0,1
13.003,1,2
2.2779,0,2
0.37498,1,3
13.057,0,1
0.14697,1,1
0.25343,0,3
11.048,0,2
1.8334,1,1
0.49474,0,3
0.079373,0,3
11.909,0,1
1.2778,0,2
0.93336,1,3
0.17545,1,1
8.2283,1,2
5.5369,0,1
5.426,0,1
1.7093,0,1
2.8099,1,1
1.1633,0,2
0.71186,0,3
5.9919,1,1
1.8962,0,2
1.3992,0,3
0.7046,0,3
2.7706,1,1
1.2398,1,1
11.561,0,2
9.4132,1,1
0.79811,1,3
1.304,1,3
0.064937,0,1
0.82469,1,2
0.26958,0,3
0.91179,1,1
0.2586,0,3
4.8709,0,2
2.2148,0,1
0.82833,1,2
1.722,0,1
0.70783,1,1
2.2292,1,2
0.011039,0,1
4.4337,0,2
0.25602,0,2
4.2689,0,1
0.6529,1,3
3.8575,1,1
0.88251,0,1
1.2774,1,3
0.62507,0,1
0.35227,0,1
0.066275,0,2
10.557,0,2
0.087855,1,1
1.7263,0,2
3.6587,0,1
4.3891,1,2
9.6154,1,2
2.6368,1,2
1.1629,0,2
1.6496,0,3
3.792,1,2
0.57182,1,2
7.0808,1,1
5.6212,0,1
0.7497,1,1
8.3592,0,2
0.23578,1,1
4.5952,0,3
0.30371,0,3
0.026052,1,3
2.0412,1,3
1.2954,0,2
3.6433,0,2
3.5988,1,2
4.9077,0,2
9.5154,1,2
0.18735,0,3
0.65395,0,2
0.60476,1,2
0.13953,1,3
1.5351,1,3
0.54399,0,3
19.753,0,2
1.3264,1,2
17.352,0,1
0.3766,1,2
2.0531,1,2
7.0678,1,2
0.09384,0,3
5.1312,0,2
0.34065,1,1
1.9985,1,3
0.75251,0,2
0.38083,1,2
0.037292,1,2
0.35165,1,1
0.029375,0,3
1.6388,0,2
1.2399,0,2
5.9419,1,3
2.7774,1,2
98.773,1,2
0.56892,0,3
2.0452,0,3
1.9175,1,1
0.009279,1,3
0.31898,1,2
0.69169,0,3
3.2413,0,2
13.428,0,1
2.16,0,3
1.9328,0,3
1.4608,0,2
6.2139,0,1
11.145,1,1
6.0347,1,2
1.8578,0,1
0.04827,1,2
0.018976,0,2
4.7637,0,1
4.5455,1,1
9.947,0,1
2.2669,0,1
5.1889,1,2
7.986,1,1
3.0004,0,1
0.27561,1,3
1.786,1,3
0.85269,0,1
10.937,1,1
0.30984,0,2
2.1463,0,3
0.7222,0,1
16.024,1,2
4.9343,0,3
1.6675,0,2
2.8843,1,3
3.4458,0,1
1.2066,1,3
1.3284,1,1
3.7476,0,2
7.8236,1,1
0.71589,1,3
6.5932,1,3
6.8864,1,3
11.359,1,2
5.4786,0,2
1.13,1,3
3.0377,1,2
2.7036,0,2
1.785,1,1
1.9702,0,1
0.62299,1,1
0.3843,0,1
5.5113,0,1
0.99358,1,2
4.0568,1,3
0.47088,1,3
2.3962,1,1
2.1674,0,3
0.040863,0,3
1.2428,1,2
0.90522,1,3
0.29131,0,3
0.53468,0,2
8.5713,0,1
0.23595,1,3
0.63475,0,1
4.5099,1,3
0.24997,1,1
2.6274,0,2
