0,0,12.874,9.8842
0,0,9.7577,34.645
0,0,12.546,49.158
0,0,14.686,38.777
1,7.3715,0,0
0,0,11.002,45.248
0,0,8.9778,73.355
0,0,10.157,9.5316
0,0,9.1135,24.171
0,0,17.192,25.288
0,0,10.06,38.023
0,0,15.031,174.61
1,0.40811,0,0
0,0,10.543,6.7118
1,20.923,0,0
0,0,9.7958,18.928
0,0,11.237,39.046
1,2.0549,0,0
0,0,9.089,23.156
1,3.8854,0,0
0,0,9.5167,128.26
0,0,16.396,15.221
0,0,12.952,3.2598
0,0,11.153,95.625
1,7.7193,0,0
0,0,23.002,14.066
0,0,10.623,55.034
1,2.5947,0,0
0,0,9.9722,20.309
0,0,10.762,27.677
0,0,10.569,7.4761
0,0,13.967,50.666
0,0,11.226,4.9939
0,0,18.493,41.203
0,0,17.378,2.1115
0,0,12.131,157
0,0,13.576,17.622
0,0,11.687,25.615
0,0,11.006,32.079
0,0,11.71,77.649
0,0,13.548,8.5045
0,0,15.665,58.374
0,0,17.381,11.931
1,9.824,0,0
0,0,16.797,17.857
0,0,9.8246,33.413
0,0,10.761,30.158
1,4.4681,0,0
0,0,9.8469,0.39744
1,2.4838,0,0
0,0,16.585,0.26574
0,0,17.411,143.83
0,0,13.067,8.4041
1,0.54534,0,0
0,0,9.3079,19.552
0,0,12.552,35.208
0,0,14.349,73.166
0,0,11.806,89.387
1,8.3632,0,0
0,0,15.893,64.662
0,0,9.2991,0.77273
0,0,14.478,6.6232
1,3.5204,0,0
0,0,10.438,0.16085
0,0,9.3568,46.684
0,0,10.039,100.69
0,0,8.9234,114.94
0,0,10.456,2.2783
0,0,11.744,71.402
0,0,12.237,21.564
0,0,19.116,0.79749
0,0,16.559,75.585
0,0,13.355,67.081
0,0,9.7626,10.339
0,0,10.22,31.457
0,0,10.446,22.23
1,1.0115,0,0
0,0,19.37,55.961
0,0,11.981,94.115
1,22.965,0,0
0,0,11.749,35.002
0,0,10.098,105.59
0,0,13.981,74.36
0,0,8.9632,26.72
1,2.28,0,0
0,0,9.1885,28.79
0,0,15.566,59.241
0,0,11.537,4.6029
0,0,9.8544,34.557
0,0,11.398,64.63
1,9.8225,0,0
0,0,19.079,23.322
0,0,11.208,2.3876
0,0,18.642,160.4
0,0,15.28,64.745
0,0,10.259,113.39
0,0,12.087,46.471
1,7.1522,0,0
0,0,11.11,86.965
1,1.6761,0,0
0,0,11.222,70.636
0,0,10.859,22.277
1,5.9776,0,0
0,0,14.851,81.574
0,0,12.667,151.15
0,0,14.246,71.192
0,0,12.771,1.7013
0,0,10.802,12.376
0,0,13.205,68.86
0,0,10.762,46.006
0,0,13.095,9.9112
0,0,11.386,22.072
0,0,12.258,23.223
0,0,11.808,10.19
0,0,14.642,25.842
0,0,18.735,24.881
0,0,9.0682,34.931
0,0,17.456,44.701
1,2.9111,0,0
0,0,14.871,49.28
1,1.8562,0,0
1,3.2337,0,0
0,0,10.445,5.3991
0,0,11.128,69.411
0,0,9.407,71.563
0,0,12.118,26.941
0,0,16.5,23.787
0,0,11.956,52.614
0,0,11.787,87.708
0,0,10.689,106.21
0,0,10.562,26.807
0,0,18.614,97.241
0,0,12.73,161.81
0,0,11.076,12.322
0,0,12.586,88.954
0,0,15.589,40.7
0,0,9.817,8.9886
0,0,9.3929,27.862
1,1.3417,0,0
0,0,11.396,34.409
0,0,8.8576,24.816
0,0,9.9152,6.2064
1,2.4069,0,0
0,0,22.257,12.381
0,0,8.9238,69.876
0,0,9.3745,96.315
1,1.2747,0,0
0,0,8.956,6.897
0,0,10.547,8.7205
0,0,11.37,5.0591
0,0,11.638,112.7
0,0,9.8636,8.302
0,0,16.422,3.2269
0,0,11.564,31.403
0,0,9.6368,37.21
0,0,12.104,38.7
0,0,9.2616,15.089
0,0,15.193,63.785
0,0,12.534,7.4243
0,0,15.665,58.466
0,0,9.0577,18.511
0,0,12.49,81.717
0,0,22.074,0.99401
0,0,16.236,58.819
0,0,13.394,39.802
0,0,9.1068,15.898
0,0,10.392,18.591
0,0,12.207,23.585
0,0,9.6708,55.674
0,0,13.746,35.218
0,0,16.775,8.3013
0,0,11.677,26.203
1,1.1786,0,0
0,0,10.443,71.809
0,0,12.409,17.928
1,0.96972,0,0
0,0,13.526,45.883
0,0,8.8987,264.22
0,0,15.073,2.3078
0,0,13.03,10.54
0,0,17.766,20.178
0,0,13.999,0.39558
0,0,11.284,74.689
0,0,14.637,49.466
0,0,10.083,156.89
0,0,10.274,30.483
0,0,10.732,48.766
0,0,12.487,2.3799
0,0,12.702,157.8
0,0,10.161,75.984
0,0,10.032,30.262
0,0,15.883,32.742
0,0,10.348,26.467
0,0,9.4314,8.2657
0,0,16.663,59.231
0,0,13.806,13.6
0,0,12.886,66.646
0,0,10.714,6.1627
0,0,9.3429,11.268
0,0,9.2378,33.313
0,0,12.703,11.13
0,0,9.7204,40.607
0,0,11.663,40.647
0,0,12.701,23.828
0,0,10.485,17.857
0,0,15.119,47.154
0,0,15.544,36.072
1,3.9382,0,0
1,0.69449,0,0
0,0,8.9081,15.733
0,0,10.863,30.838
0,0,20.307,7.8854
0,0,16.007,46.32
0,0,15.992,26.398
0,0,14.88,42.399
0,0,13.086,52.278
0,0,11.87,9.2878
0,0,9.7995,14.907
0,0,11.916,4.1206
0,0,12.889,59.053
0,0,14.84,12.461
0,0,9.6675,31.875
0,0,16.13,61.055
1,2.3699,0,0
0,0,13.918,35.674
0,0,10.096,12.237
0,0,8.8721,14.564
1,5.2622,0,0
1,7.3662,0,0
0,0,10.772,8.5293
0,0,13.789,8.7229
0,0,17.788,16.208
0,0,10.137,78.136
0,0,12.444,170.37
0,0,11.732,20.918
0,0,9.4229,73.259
0,0,14.788,138.84
0,0,9.1255,24.287
0,0,20.534,11.431
0,0,13.359,8.5134
0,0,13.202,107.98
0,0,12.188,168.96
0,0,13.281,10.519
0,0,15.073,29.069
0,0,9.3006,16.829
0,0,10.086,28.695
0,0,12.299,76.324
0,0,13.254,32.638
0,0,10.907,22.728
1,0.90023,0,0
0,0,11.93,24.745
0,0,9.3452,27.003
0,0,14.792,6.1748
0,0,9.5657,12.265
0,0,11.645,9.9458
1,9.3027,0,0
0,0,10.371,24.608
0,0,10.018,22.11
0,0,10.061,25.069
0,0,21.49,131.33
0,0,11.708,4.1926
0,0,11.228,72.959
1,2.2841,0,0
0,0,10.212,7.7924
0,0,15.486,35.545
0,0,30.868,64.632
0,0,14.913,6.2739
1,1.6085,0,0
1,1.6667,0,0
0,0,19.72,8.1497
0,0,9.0137,57.336
0,0,13.428,68.951
0,0,16.157,10.954
0,0,10.561,25.884
1,5.2265,0,0
1,32.974,0,0
0,0,10.951,11.289
0,0,15.599,15.062
0,0,9.3765,91.678
0,0,9.9569,5.1306
0,0,11.338,2.8866
0,0,9.5265,34.98
0,0,10.68,23.396
0,0,15.154,134.85
0,0,12.475,82.579
0,0,12.68,37.928
0,0,20.747,24.848
0,0,13.054,34.855
0,0,17.419,41.279
0,0,8.8343,16.491
0,0,10.907,10.513
0,0,10.091,16.453
0,0,10.531,8.3408
1,6.6795,0,0
0,0,11.682,22.033
1,4.095,0,0
0,0,10.766,82.687
0,0,10.887,33.732
1,5.7991,0,0
0,0,14.739,77.818
0,0,12.912,33.476
0,0,15.602,11.555
1,3.407,0,0
0,0,10.987,20.49
0,0,13.696,34.839
0,0,18.876,87.637
0,0,8.9702,29.312
0,0,11.737,42.966
0,0,9.0926,35.661
0,0,21.205,46.366
0,0,9.2644,19.838
0,0,13.548,83.257
1,10.13,0,0
0,0,14.384,107.93
0,0,15.155,26.935
0,0,13.135,56.457
0,0,24.961,38.648
0,0,15.085,4.5123
0,0,13.124,85.615
0,0,15.732,58.797
0,0,14.499,67.723
0,0,9.6217,13.6
0,0,14.252,110.72
0,0,8.9331,42.759
0,0,12.281,51.084
0,0,16.538,7.192
0,0,12.751,24.465
0,0,13.653,75.582
0,0,9.5245,7.9993
0,0,8.977,3.6768
0,0,13.02,122.05
0,0,12.48,41.605
0,0,10.527,37.334
0,0,13.983,183.16
0,0,11.157,7.6431
0,0,17.976,96.616
0,0,10.072,6.5364
0,0,14.146,31.383
0,0,14.462,5.7399
0,0,13.125,42.689
0,0,10.626,24.908
1,15.355,0,0
0,0,13.152,47.615
0,0,18.335,7.1504
0,0,15.951,6.6556
0,0,13.017,48.805
0,0,10.837,41.117
0,0,10.943,45.727
1,4.2525,0,0
0,0,14.473,3.3231
0,0,13.454,41.989
1,7.0663,0,0
0,0,11.834,102.52
0,0,12.568,58.487
0,0,9.5656,66.191
0,0,18.506,26.265
0,0,10.792,75.399
0,0,15.58,16.13
0,0,10.449,7.7594
0,0,10.03,16.398
0,0,10.725,3.3759
0,0,18.485,24.509
0,0,12.251,58.069
0,0,16.304,21.85
0,0,14.348,55.445
1,9.0613,0,0
0,0,12.734,12.395
0,0,9.3806,81.494
0,0,18.104,21.353
0,0,12.712,22.84
0,0,9.7288,15.992
0,0,10.453,15.183
1,5.8983,0,0
0,0,11.972,30.449
0,0,13.314,22.283
0,0,9.1541,133.15
0,0,11.419,16.062
0,0,9.005,36.546
0,0,12.706,15.319
1,3.6115,0,0
0,0,12.223,2.2163
0,0,9.1024,23.036
0,0,22.524,1.8074
0,0,10.916,101.41
1,8.6571,0,0
0,0,10.359,49.195
0,0,12.483,77.941
0,0,10.462,36.797
0,0,21.641,6.7784
0,0,10.902,71.362
0,0,38.481,8.2268
0,0,9.7216,35.193
0,0,13.284,19.818
0,0,10.03,15.123
0,0,12.372,14.517
0,0,16.986,15.855
0,0,17.789,52.529
0,0,9.1622,16.474
0,0,20.594,124.38
0,0,10.911,7.3109
0,0,16.657,11.541
0,0,9.5875,16.155
0,0,12.8,85.204
0,0,12.263,35.199
1,0.57016,0,0
0,0,19.151,60.105
0,0,19.709,53.797
0,0,13.753,31.126
0,0,11.254,153.32
0,0,9.4628,178.83
0,0,17.778,97.701
1,2.0842,0,0
0,0,10.591,44.125
0,0,10.938,22.417
0,0,12.431,106.48
0,0,10.173,34.539
1,7.1433,0,0
1,8.0805,0,0
0,0,18.919,59.584
0,0,12.498,10.639
0,0,11.186,85.317
0,0,9.3453,82.204
0,0,9.3375,9.4672
0,0,10.698,3.932
0,0,10.376,6.9658
0,0,16.064,6.0983
0,0,9.8195,54.929
1,2.185,0,0
0,0,13.254,4.9193
0,0,9.4474,6.9006
0,0,9.3918,2.8691
0,0,11.286,23.992
1,16.367,0,0
0,0,11.466,39.602
0,0,11.049,24.735
0,0,14.995,2.2055
0,0,9.8501,34.239
0,0,11.696,66.109
0,0,13.752,79.678
0,0,9.7843,89.83
0,0,13.147,56.574
0,0,14.865,46.453
0,0,9.4958,57.128
0,0,9.2938,58.446
0,0,14.689,46.592
0,0,13.784,190.73
0,0,13.934,120.26
0,0,9.8939,28.807
0,0,11.268,43.471
0,0,9.7957,3.4773
0,0,11.08,7.34
0,0,16.547,21.477
0,0,16.592,40.135
0,0,15.018,78.676
0,0,16.179,9.1327
0,0,19.438,23.809
0,0,12.635,169.86
0,0,12.843,34.113
1,4.6866,0,0
0,0,18.545,124.59
0,0,9.4387,51.384
0,0,15.807,10.246
1,2.6649,0,0
0,0,10.312,21.451
0,0,9.1826,6.5358
0,0,16.124,17.441
0,0,13.661,14.455
0,0,9.0611,46.04
0,0,15.224,9.0974
1,5.2352,0,0
1,0.51701,0,0
0,0,12.794,12.329
0,0,23.161,20.281
0,0,11.97,5.0785
0,0,11.619,174.82
0,0,10.848,22.306
0,0,10.308,2.4608
0,0,9.0437,43.138
0,0,25.898,33.999
0,0,15.402,40.004
0,0,9.1925,126.1
0,0,13.464,30.888
0,0,9.0276,42.226
0,0,12.782,73.126
0,0,11.858,51.387
0,0,13.192,43.11
0,0,10.253,15.509
0,0,13.502,17.064
1,3.4434,0,0
1,1.7475,0,0
0,0,10.249,391.24
0,0,10.396,10.76
0,0,17.849,14.99
0,0,14.771,0.69125
0,0,13.486,61.904
0,0,16.45,49.432
0,0,9.0941,22.172
0,0,10.284,8.9839
0,0,10.249,80.657
1,2.4341,0,0
0,0,15.363,95.544
0,0,10.328,63.776
0,0,14.39,5.3017
0,0,10.25,84.919
0,0,12.298,92.55
0,0,9.351,38.576
1,3.9117,0,0
0,0,13.45,44.376
0,0,12.247,39.081
0,0,14.524,8.6218
0,0,11.405,35.464
0,0,10.166,7.2864
0,0,13.388,197.46
0,0,12.587,61.121
0,0,9.3048,121.71
0,0,10.554,29.574
0,0,10.832,70.644
0,0,12.618,51.723
0,0,16.087,4.3053
0,0,9.7744,90.969
0,0,15.703,161.13
1,7.6322,0,0
0,0,16.347,110.39
1,8.7749,0,0
0,0,8.8729,7.732
0,0,9.1166,25.58
0,0,11.119,5.0245
0,0,11.666,4.8072
0,0,12.957,14.62
0,0,9.4723,47.995
0,0,10.757,17.501
0,0,10.061,12.246
0,0,12.975,145.4
0,0,9.9638,120.29
1,4.513,0,0
0,0,10.338,143.74
0,0,9.5036,61.04
1,8.9362,0,0
0,0,12.821,84.229
0,0,15.196,18.533
0,0,9.0925,56.916
1,3.1516,0,0
0,0,25.306,37.295
0,0,9.6317,0.25538
0,0,12.395,42.217
0,0,10.361,94.054
0,0,8.8854,49.497
1,4.2032,0,0
0,0,10.139,107.12
0,0,9.8787,47.556
0,0,9.1308,35.096
0,0,17.059,12.224
0,0,10.897,51.613
0,0,15.073,11.573
0,0,9.2169,9.3855
0,0,9.2506,4.9111
0,0,15.219,13.419
0,0,11.353,83.894
0,0,13,13.018
0,0,10.814,88.034
0,0,11.67,183.64
0,0,13.068,103.78
0,0,13.601,18.525
0,0,21.316,37.686
0,0,10.972,5.7857
0,0,11.596,147.58
0,0,11.746,54.116
0,0,11.549,102.3
0,0,10.524,136.67
0,0,13.063,82.443
0,0,12.813,52.773
0,0,14.755,83.871
0,0,9.0633,114.02
0,0,13.135,12.84
1,13.655,0,0
0,0,18.171,68.408
0,0,10.518,4.9787
0,0,13.707,94.772
0,0,10.62,79.422
0,0,10.254,13.476
0,0,14.1,9.7821
0,0,8.8411,11.745
0,0,14.774,28.992
0,0,9.7846,27.194
0,0,10.205,164.88
0,0,16.696,140.11
0,0,14.446,57.517
0,0,9.4385,15.675
0,0,12.767,50.015
0,0,10.053,26.481
0,0,12.53,138.17
0,0,13.507,91.332
0,0,10.456,68.806
0,0,15.276,29.737
0,0,12.464,0.0222
0,0,13.374,22.79
0,0,12.977,110.13
0,0,10.462,47.825
0,0,11.072,121.87
0,0,15.264,111.33
1,1.9468,0,0
1,3.6316,0,0
0,0,10.119,122.41
0,0,11.81,63.283
0,0,18.666,6.7776
0,0,10.193,27.685
0,0,18.612,27.692
0,0,9.3995,52.898
0,0,10.819,59.897
0,0,18.671,7.0509
0,0,10.788,30.806
0,0,9.4532,114.58
0,0,12.971,288.05
1,1.2163,0,0
0,0,17.194,52.113
0,0,9.403,124.67
0,0,9.4382,19.789
0,0,15.299,29.711
0,0,11.707,3.8167
0,0,12.846,93.485
1,1.6663,0,0
0,0,12.61,5.2567
0,0,12.232,21.593
0,0,15.664,47.503
0,0,9.9265,12.027
0,0,11.219,21.062
0,0,19.311,159.98
0,0,12.889,99.538
0,0,10.36,42.727
0,0,11.054,11.8
0,0,29.115,25.603
0,0,13.832,56.608
1,9.0024,0,0
0,0,9.4733,13.043
0,0,11.552,17.668
0,0,14.975,16.111
0,0,9.4311,17.265
0,0,10.391,8.3929
1,4.1815,0,0
0,0,13.57,14.034
0,0,12.275,197.17
0,0,11.104,41.934
0,0,9.2261,57.126
0,0,17.485,42.322
1,3.9836,0,0
0,0,9.363,47.932
0,0,21.076,35.917
0,0,13.045,17.334
0,0,10.264,31.717
0,0,9.2059,6.3096
0,0,10.042,1.9119
0,0,9.6322,27.97
0,0,9.6568,13.894
0,0,11.274,48.351
0,0,13.25,77.023
0,0,17.198,78.448
0,0,9.7972,28.739
0,0,11.105,66.662
0,0,12.415,177.4
0,0,14.226,154.23
0,0,11.732,121.88
0,0,18.142,5.6689
0,0,14.152,2.0935
0,0,15.655,4.7812
0,0,10.006,64.612
1,11.867,0,0
0,0,11.411,58.567
0,0,12.387,215.42
0,0,9.8914,7.7417
0,0,9.4001,2.6629
0,0,10.98,2.4816
1,3.0049,0,0
0,0,9.029,49.652
0,0,10.37,166.51
0,0,13.169,5.0452
0,0,13.667,14.279
0,0,10.314,87.259
0,0,13.928,15.617
0,0,14.326,8.1207
0,0,15.937,7.0953
0,0,10.023,29.644
0,0,13.93,69.253
1,9.2235,0,0
0,0,10.514,2.6904
0,0,9.2173,102.27
1,0.79486,0,0
0,0,10.823,74.06
0,0,9.7945,21.473
1,9.8884,0,0
0,0,11.647,34.877
0,0,10.087,60.361
0,0,14.763,8.6349
1,3.2419,0,0
0,0,15.198,88.348
0,0,11.9,1.2574
0,0,8.9843,0.3188
0,0,14.968,70.382
0,0,15.206,18.65
0,0,15.162,23.674
0,0,13.953,6.0363
1,2.8062,0,0
0,0,13.958,33.837
0,0,10.34,116.74
0,0,12.512,21.343
0,0,18.195,61.806
0,0,13.823,57.582
0,0,14.366,37.859
0,0,9.2166,27.926
0,0,10.444,4.791
0,0,9.2273,8.1757
0,0,13.887,116.95
0,0,12.755,189.35
0,0,10.897,19.837
1,2.4,0,0
1,32.625,0,0
0,0,14.596,62.219
0,0,10.277,18.642
1,14.136,0,0
0,0,11.903,20.991
0,0,17.645,23.338
0,0,10.53,64.339
0,0,10.051,3.8193
0,0,11.385,20.151
1,2.3807,0,0
0,0,11.451,19.628
0,0,10.38,3.1391
0,0,9.0918,25.988
0,0,11.656,28.079
0,0,12.634,2.4613
0,0,22.412,3.2981
0,0,9.2111,3.9635
0,0,19.102,50.857
0,0,9.8906,48.494
0,0,10.626,59.452
0,0,25.009,42.066
0,0,10.357,7.8276
0,0,12.446,2.7578
0,0,10.017,12.169
0,0,9.9318,79.28
1,0.75891,0,0
0,0,18.766,93.899
0,0,13.174,14.146
0,0,11.446,10.577
1,15.14,0,0
0,0,9.1649,45.922
1,1.6207,0,0
0,0,11.32,3.8521
0,0,9.7238,42.804
0,0,10.058,83.885
1,8.6888,0,0
0,0,11.258,1.6437
1,27.215,0,0
1,1.9181,0,0
0,0,11.26,21.329
0,0,10.733,105.98
0,0,11.686,87.601
1,21.64,0,0
0,0,10.962,27.669
0,0,9.8144,68.842
0,0,11.087,20.893
0,0,9.1724,44.505
0,0,13.56,54.885
0,0,9.9125,21.957
0,0,11.612,12.462
0,0,9.3422,119.36
0,0,11.048,16.997
0,0,12.383,30.157
0,0,8.907,12.113
1,44.464,0,0
1,2.1086,0,0
0,0,19.137,26.44
0,0,11.552,92.707
0,0,9.4592,4.6099
0,0,9.5065,110.42
0,0,9.3169,80.753
0,0,12.196,32.05
0,0,10.091,84.539
0,0,9.0631,24.502
1,5.548,0,0
0,0,12.461,76.044
0,0,14.032,27.965
0,0,9.7627,69.74
0,0,10.128,8.8825
0,0,9.392,20.853
0,0,10.383,15.723
0,0,11.22,8.135
0,0,10.593,57.611
0,0,13.448,65.187
0,0,11.508,4.0001
0,0,9.3149,14.829
0,0,14.805,82.769
0,0,19.461,53.231
0,0,11.437,54.084
1,14.984,0,0
0,0,16.967,27.475
0,0,21.192,22.116
0,0,8.9454,20.845
0,0,11.973,67.252
0,0,17.274,3.1211
0,0,12.944,17.314
1,1.9968,0,0
0,0,10.829,5.7942
0,0,9.7489,68.885
0,0,13.755,16.927
0,0,15.24,6.4724
0,0,11.428,6.4966
0,0,17.431,32.833
1,5.9289,0,0
0,0,12.833,143.48
1,1.1734,0,0
0,0,11.481,22.618
0,0,9.4924,2.9017
0,0,9.8305,13.452
0,0,9.0543,66.731
0,0,8.8669,27.535
0,0,14.312,118.09
1,1.1748,0,0
0,0,16.606,25.476
1,1.5732,0,0
0,0,23.991,107.05
0,0,12.878,31.156
0,0,9.4894,2.4134
0,0,19.559,1.6626
1,5.185,0,0
0,0,12.157,55.969
0,0,23.171,303.93
0,0,11.741,64.907
1,15.355,0,0
0,0,9.299,33.039
0,0,19.119,50.362
0,0,8.9691,62.874
0,0,11.745,45.781
1,22.933,0,0
0,0,10.684,169.44
0,0,16.793,18.519
0,0,9.6435,21.102
1,1.2115,0,0
0,0,13.897,13.944
0,0,15.956,99.698
0,0,16.18,27.55
0,0,13.247,163.15
0,0,10.408,74.089
0,0,10.786,180.19
0,0,10.676,20.134
0,0,13.648,1.9344
1,3.9002,0,0
0,0,15.194,13.911
0,0,17.709,12.208
0,0,9.1305,16.9
0,0,16.995,31.381
1,19.636,0,0
0,0,13.128,175.47
0,0,9.8888,11.337
0,0,9.0043,25.776
0,0,10.09,36.31
1,1.8664,0,0
0,0,9.0004,17.315
0,0,9.8281,0.14492
0,0,10.627,14.011
0,0,9.1475,45.333
0,0,10.488,11.024
0,0,9.4024,51.69
0,0,8.959,83.888
0,0,14.687,49.499
0,0,10.189,38.225
0,0,10.584,46.835
1,6.355,0,0
0,0,9.9989,12.164
0,0,12.295,2.6006
1,1.1451,0,0
0,0,11.671,86.424
0,0,11.452,6.1411
0,0,20.013,9.6578
1,0.80614,0,0
0,0,11.065,47.924
1,3.5695,0,0
0,0,12.574,116.11
0,0,9.1767,26.343
0,0,12.093,37.627
0,0,16.489,126.13
0,0,12.059,142.65
0,0,14.43,5.1192
1,4.3873,0,0
0,0,11.689,7.7921
0,0,12.973,45.169
0,0,9.9016,61.37
0,0,16.356,8.9188
1,7.4863,0,0
1,16.302,0,0
1,12.838,0,0
1,15.259,0,0
0,0,9.6784,21.729
0,0,11.644,28.857
0,0,13.066,110.14
0,0,9.4502,8.0815
0,0,9.8061,78.281
0,0,13.622,35.038
0,0,8.9296,78.122
0,0,10.526,104.24
0,0,13.155,0.17465
0,0,11.396,3.7985
1,17.398,0,0
0,0,10.765,0.8949
1,3.1696,0,0
0,0,10.776,32.001
0,0,14.213,40.234
0,0,9.9537,30.635
0,0,13.025,10.719
0,0,9.1881,8.3981
0,0,10.559,37.474
0,0,16.467,35.699
0,0,9.6425,11.067
1,6.9637,0,0
1,9.6688,0,0
0,0,9.5484,14.091
1,3.0888,0,0
0,0,15.399,14.864
0,0,13.656,79.657
0,0,9.5088,26.987
0,0,15.952,214.31
0,0,13.916,70.242
0,0,13.014,17.032
0,0,18.155,135.81
0,0,11.015,47.5
1,2.1639,0,0
1,6.6611,0,0
0,0,11.283,65.177
0,0,9.0507,73.971
0,0,9.1076,22.767
0,0,21.836,1.5476
0,0,10.471,0.81188
0,0,12.058,18.077
0,0,9.6679,15.184
0,0,9.9875,79.418
0,0,10.13,6.1868
0,0,10.188,74.82
0,0,10.419,57.258
0,0,11.046,133.48
0,0,8.9586,7.7499
0,0,11.429,10.782
1,10.917,0,0
0,0,11.496,11.06
0,0,15.159,33.052
0,0,13.764,55.549
0,0,9.3435,20.504
0,0,33.586,58.571
0,0,10.482,10.402
0,0,11.092,66.225
1,5.6546,0,0
0,0,11.487,110.07
0,0,12.461,162.89
0,0,10.457,14.184
0,0,12.581,24.182
0,0,15.944,29.038
0,0,12.303,19.69
0,0,11.114,13.281
0,0,10.291,63.13
0,0,11.64,33.017
0,0,11.998,17.835
0,0,16.902,61.436
0,0,9.9586,65.717
0,0,9.3331,70.799
0,0,19.752,11.214
0,0,9.1879,8.3512
1,2.4216,0,0
0,0,15.553,51.956
1,0.090555,0,0
0,0,20.047,28.651
